name,n_test_rf,mae_rf,n_test_dss,mae_dss,delta_rf_minus_dss,winner
T.J. Tynan,22,0.16147171371689983,22,0.04865342531014572,0.11281828840675412,DSS
TJ Brodie,54,0.13043052104530084,54,0.021294432864696893,0.10913608818060394,DSS
Tage Thompson,140,0.41202605801082187,140,0.36635451886270726,0.045671539148114615,DSS
Taige Harding,2,0.1128658354437467,2,0.0016444437205791473,0.11122139172316756,DSS
Tanner Henricks,2,0.10707490135430463,2,0.0016389191150665283,0.1054359822392381,DSS
Tanner Jeannot,160,0.20466134130167052,160,0.0898464196594432,0.11481492164222731,DSS
Tanner Laczynski,32,0.10852263487666516,32,0.002304218476638198,0.10621841640002697,DSS
Tanner Ludtke,2,0.10128396726486262,2,0.0018992610275745392,0.09938470623728808,DSS
Tanner Molendyk,3,0.10900521271745199,3,0.001556458572546641,0.10744875414490535,DSS
Tanner Pearson,153,0.26652794983280964,153,0.15715686696904158,0.10937108286376807,DSS
Tarin Smith,3,0.10514458999115732,3,0.0014413123329480488,0.10370327765820928,DSS
Taylor Hall,167,0.314161370320219,167,0.2761586579957051,0.03800271232451391,DSS
Taylor Makar,2,0.1012839672648626,2,0.0018992610275745392,0.09938470623728807,DSS
Taylor Raddysh,168,0.2829976290886944,168,0.19196923591551326,0.09102839317318115,DSS
Taylor Ward,1,0.8871341645562534,1,0.9970815777778625,-0.10994741322160917,RF
Teddy Blueger,151,0.2518960588409072,151,0.16981688904150433,0.08207916979940288,DSS
Teddy Stiga,3,0.10900521271745196,3,0.001556458572546641,0.10744875414490532,DSS
Terrell Goldsmith,2,0.1012839672648626,2,0.0018992610275745392,0.09938470623728807,DSS
Teuvo Teravainen,148,0.35433414825447407,148,0.30625315463623487,0.0480809936182392,DSS
Thatcher Demko,78,0.1069264158648318,78,0.002507338157066932,0.10441907770776487,DSS
Theo Jacobsson,4,0.10707490135430464,4,0.0014028940349817276,0.10567200731932291,DSS
Theo Wallberg,4,0.10707490135430467,4,0.00166233628988266,0.10541256506442201,DSS
Thomas Bordeleau,10,0.10591671453641623,10,0.0018094509840011596,0.10410726355241506,DSS
Thomas Chabot,159,0.3416941653558058,159,0.2798144375940539,0.061879727761751935,DSS
Thomas Desruisseaux,3,0.10514458999115726,3,0.0014413123329480488,0.10370327765820922,DSS
Thomas Harley,156,0.32494748709167265,156,0.272790349733371,0.05215713735830163,DSS
Thomas Lavoie,2,0.1012839672648626,2,0.0018992610275745392,0.09938470623728807,DSS
Tim Gettinger,4,0.11286583544374668,4,0.0013940408825874329,0.11147179456115924,DSS
Tim Stützle,164,0.40373043470096076,164,0.3537191760203824,0.050011258680578374,DSS
Tim Washe,1,0.10128396726486258,1,0.0011291205883026123,0.10015484667655997,DSS
Timo Meier,149,0.39534827773822895,149,0.37342924744690825,0.021919030291320696,DSS
Timofey Spitserov,4,0.10707490135430461,4,0.0014028940349817276,0.10567200731932289,DSS
Timothy Liljegren,152,0.21396332632821644,152,0.10304472048913962,0.11091860583907681,DSS
Timur Kol,5,0.10823308817219301,5,0.001443701982498169,0.10678938618969484,DSS
Timur Mukhanov,5,0.10823308817219304,5,0.001443701982498169,0.10678938618969487,DSS
Tobias Bjornfot,32,0.10490330107076389,32,0.0025480957701802254,0.10235520530058366,DSS
Tom Willander,1,0.1128658354437467,1,0.002918422222137451,0.10994741322160925,DSS
Tom Wilson,170,0.40204444838808695,170,0.40949333513922553,-0.007448886751138584,RF
Tomas Hamara,3,0.10514458999115728,3,0.0014413123329480488,0.10370327765820923,DSS
Tomas Hertl,166,0.3678881768614019,166,0.36582712306225873,0.0020610537991431754,DSS
Tomas Machu,1,0.1128658354437467,1,0.002918422222137451,0.10994741322160925,DSS
Tomas Mazura,3,0.10128396726486259,3,0.0016425475478172302,0.09964141971704536,DSS
Tomas Mrsic,1,0.1128658354437467,1,0.002918422222137451,0.10994741322160925,DSS
Tomas Tatar,152,0.19149656795501213,152,0.08884079827878036,0.10265576967623177,DSS
Tommy Novak,142,0.21477080564234538,142,0.1548008188395433,0.05996998680280208,DSS
Tomás Nosek,144,0.17567393974309534,144,0.07291882143666346,0.10275511830643187,DSS
Tony DeAngelo,63,0.3172722107828996,63,0.27935542905377964,0.03791678172911994,DSS
Topi Niemela,10,0.10591671453641624,10,0.0019365034997463227,0.10398021103666992,DSS
Topias Vilen,12,0.10707490135430463,12,0.002145268643895785,0.10492963271040884,DSS
Torey Krug,2,0.11286583544374666,2,0.0016444437205791473,0.11122139172316751,DSS
Tory Dello,6,0.109005212717452,6,0.0015000713368256886,0.10750514138062632,DSS
Tory Pitner,2,0.1012839672648626,2,0.0018992610275745392,0.09938470623728807,DSS
Travis Boyd,22,0.10602200424713336,22,0.0023834380236538973,0.10363856622347946,DSS
Travis Dermott,108,0.11875832926369549,108,0.011946463819455218,0.10681186544424028,DSS
Travis Hamonic,137,0.15167519737816604,137,0.03953195461173997,0.11214324276642607,DSS
Travis Howe,3,0.10514458999115732,3,0.0014413123329480488,0.10370327765820928,DSS
Travis Konecny,146,0.4400573937132929,146,0.37015770745706067,0.06989968625623222,DSS
Travis Mitchell,5,0.10128396726486262,5,0.0017644807696342469,0.09951948649522838,DSS
Travis Sanheim,148,0.2517067787786457,148,0.15872085499703079,0.09298592378161494,DSS
Trent Frederic,146,0.2071910549951037,146,0.10599210228107564,0.10119895271402807,DSS
Trent Miner,20,0.10475852771852782,20,0.0021436963230371474,0.10261483139549067,DSS
Trent Swick,4,0.1128658354437467,4,0.0013940408825874329,0.11147179456115927,DSS
Trevor Connelly,4,0.11286583544374672,4,0.0013940408825874329,0.11147179456115928,DSS
Trevor Hoskin,2,0.1128658354437467,2,0.0006666071712970734,0.11219922827244963,DSS
Trevor Lewis,138,0.20676490107706616,138,0.09079534430866656,0.1159695567683996,DSS
Trevor Moore,160,0.3172809148541755,160,0.2798748891800642,0.037406025674111276,DSS
Trevor Zegras,108,0.3030884155014365,108,0.28009063177914534,0.022997783722291165,DSS
Trevor van Riemsdyk,163,0.22618347796024685,163,0.1545483570294512,0.07163512093079566,DSS
Trey Fix-Wolansky,4,0.10707490135430464,4,0.0014028940349817276,0.10567200731932291,DSS
Tristan Broz,4,0.3388068863289038,4,0.2556571327149868,0.08314975361391702,DSS
Tristan Jarry,104,0.11260306515775578,104,0.002592602959619119,0.11001046219813666,DSS
Tristan Lennox,5,0.10360034090063944,5,0.0015773341059684754,0.10202300679467097,DSS
Tristan Luneau,22,0.1499172121467062,22,0.047612790018320084,0.10230442212838611,DSS
Troy Stecher,170,0.14202559206086068,170,0.03822370765402037,0.10380188440684032,DSS
Troy Terry,150,0.34293082853035417,150,0.34571239337325094,-0.0027815648428967665,RF
Tucker Poolman,2,0.11286583544374672,2,0.0016444437205791473,0.11122139172316757,DSS
Tuomas Uronen,4,0.1128658354437467,4,0.0013940408825874329,0.11147179456115927,DSS
Ty Dellandrea,138,0.1855799506496938,138,0.06854733101267746,0.11703261963701633,DSS
Ty Emberson,175,0.1896854962510304,175,0.07817483242068972,0.11151066383034068,DSS
Ty Henricks,2,0.1012839672648626,2,0.0018992610275745392,0.09938470623728807,DSS
Ty Henry,2,0.11286583544374668,2,0.0016444437205791473,0.11122139172316753,DSS
Ty Mueller,4,0.11286583544374666,4,0.0013940408825874329,0.11147179456115923,DSS
Ty Murchison,2,0.1128658354437467,2,0.0016444437205791473,0.11122139172316756,DSS
Ty Smilanic,2,0.1012839672648626,2,0.0018992610275745392,0.09938470623728807,DSS
Ty Smith,51,0.19728755867682327,51,0.08295028174624723,0.11433727693057603,DSS
Ty Voit,1,0.1012839672648626,1,0.0033361613750457764,0.09794780588981683,DSS
Tye Felhaber,10,0.10360034090063944,10,0.0021958701312541963,0.10140447076938525,DSS
Tye Kartye,142,0.1898273260928094,142,0.08753689892694984,0.10229042716585955,DSS
Tyler Bertuzzi,155,0.3111235325094158,155,0.30533733605857816,0.005786196450837666,DSS
Tyler Boucher,7,0.381700585121651,7,0.29644874057599474,0.08525184454565626,DSS
Tyler Johnson,37,0.15640345989060436,37,0.05754275146771122,0.09886070842289314,DSS
Tyler Kleven,161,0.16975746081038418,161,0.059110728294953056,0.11064673251543111,DSS
Tyler Motte,154,0.18259683488890086,154,0.06821829876439138,0.11437853612450948,DSS
Tyler Myers,151,0.25851411003292096,151,0.15764941788272352,0.10086469215019744,DSS
Tyler Palmer,1,0.11286583544374663,1,0.002918422222137451,0.10994741322160918,DSS
Tyler Peddle,3,0.10514458999115728,3,0.0014413123329480488,0.10370327765820923,DSS
Tyler Seguin,64,0.3451222841846503,64,0.31222847499884665,0.032893809185803646,DSS
Tyler Thorpe,2,0.10128396726486263,2,0.0018992610275745392,0.0993847062372881,DSS
Tyler Toffoli,147,0.36593385716244237,147,0.3466974241139532,0.019236433048489154,DSS
Tyler Tucker,105,0.18215274244977098,105,0.07925973076905524,0.10289301168071574,DSS
Tyrel Bauer,1,0.11286583544374668,1,0.002918422222137451,0.10994741322160922,DSS
Tyson Barrie,90,0.13358874229416623,90,0.0249124503797955,0.10867629191437073,DSS
Tyson Dyck,4,0.10707490135430467,4,0.00166233628988266,0.10541256506442201,DSS
Tyson Feist,3,0.10514458999115728,3,0.0014413123329480488,0.10370327765820923,DSS
Tyson Foerster,145,0.3699163253251327,145,0.3178805685762701,0.05203575674886257,DSS
Tyson Hinds,3,0.10900521271745199,3,0.001556458572546641,0.10744875414490535,DSS
Tyson Jost,123,0.17717606089568827,123,0.060500278766077706,0.11667578212961056,DSS
Tyson Jugnauth,1,0.11286583544374666,1,0.002918422222137451,0.10994741322160921,DSS
Tyson Kozak,63,0.17663823697549055,63,0.08201519323010294,0.09462304374538762,DSS
Ukko-Pekka Luukkonen,148,0.11555219333316624,148,0.009437976757416854,0.10611421657574939,DSS
Urho Vaakanainen,140,0.21528043286441842,140,0.10431846236543996,0.11096197049897846,DSS
Uvis Balinskis,172,0.22128045878320288,172,0.11444675198994404,0.10683370679325883,DSS
Vadim Moroz,2,0.1012839672648626,2,0.0018992610275745392,0.09938470623728807,DSS
Vadim Zherenko,2,0.1012839672648626,2,0.0018992610275745392,0.09938470623728807,DSS
Valeri Nichushkin,124,0.3162200067693182,124,0.23515419556849426,0.08106581120082396,DSS
Valtteri Puustinen,50,0.19328309862601636,50,0.06382257863879204,0.12946051998722433,DSS
Vasily Podkolzin,167,0.25533787135999564,167,0.1605772268540131,0.09476064450598254,DSS
Vasily Ponomarev,20,0.10939127499008147,20,0.0023160640150308607,0.10707521097505061,DSS
Veeti Miettinen`,3,0.109005212717452,3,0.001556458572546641,0.10744875414490536,DSS
Veeti Vaisanen,2,0.1012839672648626,2,0.0018992610275745392,0.09938470623728807,DSS
Victor Hedman,151,0.4129099303287827,151,0.39356528809725844,0.019344642231524267,DSS
Victor Johansson,3,0.109005212717452,3,0.001556458572546641,0.10744875414490536,DSS
Victor Mancini,94,0.19380284137569204,94,0.0781314235101355,0.11567141786555654,DSS
Victor Olofsson,138,0.2965509462267442,138,0.21401087961335113,0.08254006661339308,DSS
Victor Ostman,1,0.1012839672648626,1,0.0033361613750457764,0.09794780588981683,DSS
Victor Stjernborg,2,0.1128658354437467,2,0.0016444437205791473,0.11122139172316756,DSS
Viggo Gustafsson,3,0.109005212717452,3,0.001556458572546641,0.10744875414490536,DSS
Viktor Arvidsson,144,0.30561252376860915,144,0.19382733520534304,0.11178518856326611,DSS
Viktor Hurtig,2,0.1012839672648626,2,0.0018992610275745392,0.09938470623728807,DSS
Viktor Norringer,3,0.10900521271745199,3,0.001556458572546641,0.10744875414490535,DSS
Ville Heinola,126,0.11736223884909795,126,0.010642014591703339,0.10672022425739461,DSS
Ville Husso,66,0.10760134990789025,66,0.0026091039180755615,0.10499224598981469,DSS
Ville Koivunen,20,0.3271628244856826,20,0.401739601790905,-0.07457677730522239,RF
Ville Ottavainen,1,0.8871341645562533,1,0.9970815777778625,-0.10994741322160928,RF
Vince Dunn,112,0.3597769917789302,112,0.35808092954435516,0.0016960622345750243,DSS
Vincent Desharnais,149,0.13223330660288798,149,0.02297076795425191,0.10926253864863608,DSS
Vincent Trocheck,139,0.3812191134365223,139,0.3363369642991385,0.04488214913738381,DSS
Vinni Lettieri,52,0.21844549382473358,52,0.0997726321220398,0.11867286170269378,DSS
Vinnie Hinostroza,87,0.20977290321784486,87,0.11836334022468534,0.09140956299315953,DSS
Vinzenz Rohrer,2,0.1012839672648626,2,0.0018992610275745392,0.09938470623728807,DSS
Vitek Vanecek,135,0.11315579929174578,135,0.00996217793888516,0.10319362135286061,DSS
Vladimir Bobylev,3,0.10900521271745202,3,0.001556458572546641,0.10744875414490537,DSS
Vladimir Grudinin,5,0.10823308817219308,5,0.001443701982498169,0.10678938618969491,DSS
Vladimir Tarasenko,145,0.2809152553302896,145,0.22892761384618693,0.051987641484102676,DSS
Vladislav Gavrikov,140,0.27964884474950785,140,0.17713574769773655,0.1025130970517713,DSS
Vladislav Kara,3,0.10900521271745196,3,0.001556458572546641,0.10744875414490532,DSS
Vladislav Kolyachonok,146,0.1589036589057199,146,0.044151649874163,0.11475200903155688,DSS
Vladislav Lukashevich,1,0.10128396726486258,1,0.0033361613750457764,0.0979478058898168,DSS
Vladislav Namestnikov,163,0.276860712500961,163,0.19661744071479223,0.08024327178616877,DSS
Vojtech Hradec,2,0.10128396726486258,2,0.0018992610275745392,0.09938470623728804,DSS
Vojtech Port,3,0.10514458999115729,3,0.0014413123329480488,0.10370327765820925,DSS
Walker Duehr,60,0.14507565496690003,60,0.03577022428313891,0.10930543068376111,DSS
Warren Clark,3,0.10514458999115729,3,0.0014413123329480488,0.10370327765820925,DSS
Warren Foegele,149,0.33440045919118944,149,0.2840203696099304,0.05038008958125906,DSS
Wiliam Gerrior,4,0.10707490135430467,4,0.00166233628988266,0.10541256506442201,DSS
Will Borgen,139,0.20661146187658347,139,0.11463523704371006,0.0919762248328734,DSS
Will Cuylle,136,0.31176762828381105,136,0.27517016511410475,0.0365974631697063,DSS
Will MacKinnon,2,0.1012839672648626,2,0.0018992610275745392,0.09938470623728807,DSS
Will Skahan,2,0.10128396726486256,2,0.0018992610275745392,0.09938470623728803,DSS
Will Zmolek,2,0.10128396726486258,2,0.0018992610275745392,0.09938470623728804,DSS
William Carrier,173,0.1701046659111468,173,0.060927885740650875,0.10917678017049594,DSS
William Eklund,136,0.37239166588604405,136,0.36075075548690033,0.011640910399143722,DSS
William Francis,3,0.10514458999115732,3,0.0014413123329480488,0.10370327765820928,DSS
William Karlsson,120,0.3223915200631749,120,0.29641405344009397,0.025977466623080925,DSS
William Lagesson,90,0.1202403741021347,90,0.014014143041438526,0.10622623106069617,DSS
William Lockwood,2,0.1012839672648626,2,0.0018992610275745392,0.09938470623728807,DSS
William McIsaac,1,0.11286583544374668,1,0.002918422222137451,0.10994741322160922,DSS
William Nicholl,3,0.1012839672648626,3,0.0016425475478172302,0.09964141971704538,DSS
William Nylander,152,0.48758928209232677,152,0.42910347084857914,0.05848581124374763,DSS
William Samuelsson,1,0.1012839672648626,1,0.0033361613750457764,0.09794780588981683,DSS
William Smith,151,0.31690546519308044,151,0.2588761546803231,0.05802931051275734,DSS
William Villeneuve,9,0.10900521271745202,9,0.0018221735954284668,0.10718303912202355,DSS
William Wallinder,5,0.3161918432406218,5,0.20797295570373536,0.10821888753688641,DSS
William Whitelaw,2,0.1012839672648626,2,0.0007027573883533478,0.10058120987650926,DSS
William Zellers,2,0.10128396726486258,2,0.0018992610275745392,0.09938470623728804,DSS
Wyatt Aamodt,3,0.33390273257611697,3,0.3381883030136426,-0.004285570437525643,RF
Wyatt Bongiovanni,3,0.10514458999115732,3,0.0014413123329480488,0.10370327765820928,DSS
Wyatt Johnston,160,0.3675459948279124,160,0.3507318896241486,0.016814105203763807,DSS
Wyatt Kaiser,124,0.18039936143290183,124,0.06764048881708615,0.11275887261581569,DSS
Wyatt McLeod,2,0.10128396726486262,2,0.0018992610275745392,0.09938470623728808,DSS
Wyatt Schingoethe,3,0.109005212717452,3,0.001556458572546641,0.10744875414490536,DSS
Xavier Veilleux,1,0.1128658354437467,1,0.002918422222137451,0.10994741322160925,DSS
Yakov Trenin,137,0.2281620208633493,137,0.12058227555486407,0.10757974530848523,DSS
Yaniv Perets,6,0.109005212717452,6,0.001757661501566569,0.10724755121588543,DSS
Yanni Gourde,114,0.32383391655597743,114,0.24451257670788387,0.07932133984809356,DSS
Yaroslav Askarov,46,0.10732668109732382,46,0.002549533934696861,0.10477714716262697,DSS
Yegor Chinakhov,90,0.20535926818973035,90,0.16498458199203014,0.04037468619770021,DSS
Yegor Rimashevsky,4,0.10707490135430464,4,0.0014028940349817276,0.10567200731932291,DSS
Yegor Sharangovich,123,0.27120930241641944,123,0.19444715807108376,0.07676214434533568,DSS
Yegor Spiridonov,4,0.10707490135430464,4,0.0014028940349817276,0.10567200731932291,DSS
Yegor Surin,1,0.1128658354437467,1,0.0009569600224494934,0.11190887542129721,DSS
Zac Dalpe,2,0.4502121152317441,2,0.501030221581459,-0.05081810634971495,RF
Zac Jones,137,0.1727337916346254,137,0.06138713551807578,0.11134665611654962,DSS
Zach Aston-Reese,92,0.19863471839619537,92,0.09085234776949105,0.10778237062670432,DSS
Zach Benson,133,0.2928302457220377,133,0.17937153387338595,0.11345871184865175,DSS
Zach Bogosian,155,0.21641965576518588,155,0.11289887062964901,0.10352078513553686,DSS
Zach Dean,4,0.10707490135430461,4,0.0014028940349817276,0.10567200731932289,DSS
Zach Hyman,160,0.32722024345956285,160,0.2558202502317727,0.07139999322779017,DSS
Zach Nehring,3,0.10514458999115728,3,0.0014413123329480488,0.10370327765820923,DSS
Zach Sanford,2,0.44454890938905567,2,0.4991578161716461,-0.05460890678259045,RF
Zach Solow,1,0.1012839672648626,1,0.0033361613750457764,0.09794780588981683,DSS
Zach Werenski,152,0.4762165579930635,152,0.43686442248719304,0.03935213550587047,DSS
Zach Whitecloud,173,0.19311379449146548,173,0.08447191160107624,0.10864188289038924,DSS
Zachary Aston-Reese,48,0.21822740428910828,48,0.10900906093108158,0.1092183433580267,DSS
Zachary Bolduc,166,0.2764118126299042,166,0.2071267086114869,0.06928510401841731,DSS
Zachary L'Heureux,125,0.21827733634831342,125,0.1164537436068058,0.10182359274150762,DSS
Zachary Schulz,1,0.1128658354437467,1,0.002918422222137451,0.10994741322160925,DSS
Zack MacEwen,54,0.20016785558778022,54,0.0774409848920725,0.12272687069570772,DSS
Zack Ostapchuk,110,0.1561215141622826,110,0.04868693575263024,0.10743457840965236,DSS
Zakary Karpa,2,0.1012839672648626,2,0.0018992610275745392,0.09938470623728807,DSS
Zakary Lavoie,5,0.10823308817219306,5,0.001443701982498169,0.10678938618969488,DSS
Zakhar Bardakov,2,0.10128396726486258,2,0.0018992610275745392,0.09938470623728804,DSS
Zam Plante,4,0.10707490135430466,4,0.00166233628988266,0.105412565064422,DSS
Zayne Parekh,9,0.18654480115453675,9,0.11468040943145752,0.07186439172307924,DSS
Zeb Forsfjall,1,0.11286583544374668,1,0.002918422222137451,0.10994741322160922,DSS
Zeev Buium,14,0.19255560649552567,14,0.07519009496484484,0.11736551153068082,DSS
Zemgus Girgensons,164,0.1297162385437121,164,0.02121214675376328,0.10850409178994881,DSS
