name,n_test_rf,mae_rf,n_test_dss,mae_dss,delta_rf_minus_dss,winner
Leo Carlsson,32,0.5446429187728274,32,0.5935182645916939,-0.048875345818866434,RF
Leon Draisaitl,36,0.6234861982084032,36,0.6037173813415898,0.01976881686681342,DSS
Liam Dower Nilsson,2,0.08116314847758506,2,0.0009875372052192688,0.08017561127236579,DSS
Liam Foudy,2,0.08116314847758505,2,0.0009875372052192688,0.08017561127236578,DSS
Liam O'Brien,32,0.1726040714849829,32,0.09486970212310553,0.07773436936187739,DSS
Liam Ohgren,14,0.3703996034967597,14,0.28772334860903875,0.08267625488772096,DSS
Lian Bichsel,21,0.22105542917482748,21,0.14354992196673438,0.0775055072080931,DSS
Linus Karlsson,11,0.3112219746250782,11,0.27414130893620575,0.03708066568887247,DSS
Linus Ullmark,28,0.1568201576798268,28,0.07277659912194524,0.08404355855788155,DSS
Logan Cooley,31,0.5028644569526187,31,0.5020818532474579,0.0007826037051608115,DSS
Logan Mailloux,4,0.4600105732573614,4,0.5039684511721134,-0.04395787791475203,RF
Logan O'Connor,34,0.37305530084883665,34,0.3752504063441473,-0.0021951054953106564,RF
Logan Stankoven,35,0.476655130985832,35,0.4078518069216183,0.06880332406421369,DSS
Logan Stanley,32,0.23691788498385896,32,0.15845041628926992,0.07846746869458904,DSS
Logan Thompson,35,0.11111704716319949,35,0.02946393702711378,0.08165311013608571,DSS
Louis Crevier,23,0.19640522872530702,23,0.13101657123669333,0.0653886574886137,DSS
Louis Domingue,2,0.08725877414790771,2,0.0013931989669799805,0.08586557518092773,DSS
Luca Cagnoni,4,0.35486873318621304,4,0.25444599613547325,0.10042273705073979,DSS
Luca Del Bel Belluz,6,0.4580640560829086,6,0.3367267772555351,0.1213372788273735,DSS
Lucas Carlsson,6,0.2598046285764888,6,0.1864329675833384,0.07337166099315037,DSS
Lucas Condotta,4,0.3312743584272836,4,0.2509711906313896,0.08030316779589397,DSS
Lucas Mercuri,1,0.08116314847758507,1,0.001263052225112915,0.07990009625247216,DSS
Lucas Raymond,32,0.4613553495802297,32,0.42519310722127557,0.036162242358954155,DSS
Lukas Cormier,3,0.08116314847758506,3,0.0012268771727879841,0.07993627130479708,DSS
Lukas Dostal,32,0.08459193791714155,32,0.0008224812336266041,0.08376945668351495,DSS
Lukas Reichel,32,0.22227700129485012,32,0.12685479130595922,0.0954222099888909,DSS
Luke Evangelista,30,0.4740025911976952,30,0.534939655661583,-0.06093706446388775,RF
Luke Glendening,33,0.25872412701147257,33,0.2437515746463429,0.014972552365129677,DSS
Luke Hughes,31,0.32892664981258,31,0.4568422806839789,-0.1279156308713989,RF
Luke Kunin,33,0.21878016060323774,33,0.06402619499148744,0.1547539656117503,DSS
Luke Schenn,36,0.26949893634691857,36,0.22366717664731872,0.04583175969959985,DSS
MacKenzie Weegar,32,0.5232685537714232,32,0.5063372431322932,0.016931310639130004,DSS
Mackenzie Blackwood,35,0.11201137629224187,35,0.029894548228808812,0.08211682806343305,DSS
Mackie Samoskevich,35,0.24634908226583915,35,0.2694121279886791,-0.02306304572283993,RF
Macklin Celebrini,28,0.4136511761284935,28,0.3645658998617104,0.04908527626678311,DSS
Mads Sogaard,3,0.08319502370102598,3,0.001395811637242635,0.08179921206378335,DSS
Maksymilian Szuber,2,0.08725877414790775,2,0.001150086522102356,0.0861086876258054,DSS
Marat Khusnutdinov,30,0.275261300128064,30,0.20150239666303,0.073758903465034,DSS
Marc Del Gaizo,22,0.365720594251079,22,0.320368690924211,0.045351903326868004,DSS
Marc Gatcomb,15,0.18229158839596682,15,0.06987513403097788,0.11241645436498894,DSS
Marc McLaughlin,11,0.2939630236086993,11,0.18286177786913785,0.11110124573956145,DSS
Marc-Andre Fleury,34,0.08403167820479572,34,0.0009456114733920378,0.08308606673140369,DSS
Marc-Edouard Vlasic,17,0.24716967728246284,17,0.17738603493746588,0.06978364234499695,DSS
Marco Kasper,31,0.5217973717925417,31,0.590050017881778,-0.06825264608923631,RF
Marco Rossi,34,0.4904810051181453,34,0.4989144387928879,-0.008433433674742585,RF
Marcus Foligno,34,0.33209082298938264,34,0.3551187681801179,-0.023027945190735255,RF
Marcus Hogberg,16,0.08421096131274639,16,0.0002919686958193779,0.08391899261692701,DSS
Marcus Johansson,30,0.3806110321057013,30,0.4269067014257113,-0.04629566932001,RF
Marcus Pettersson,31,0.3408648762116232,31,0.3584234834678711,-0.017558607256247916,RF
Mario Ferraro,32,0.26992959600189176,32,0.25187624571844935,0.018053350283442404,DSS
Mark Friedman,5,0.08482052387977865,5,0.0008249759674072265,0.08399554791237142,DSS
Mark Jankowski,36,0.23597152894722376,36,0.11306916756762399,0.12290236137959977,DSS
Mark Kastelic,29,0.3703420480362703,29,0.3140497176811613,0.056292330355109,DSS
Mark Scheifele,36,0.378508019279542,36,0.2931741927233007,0.08533382655624128,DSS
Mark Stone,33,0.43266601315030334,33,0.44236638916261267,-0.00970037601230933,RF
Marshall Rifai,8,0.08421096131274639,8,0.0008404720574617386,0.08337048925528465,DSS
Martin Fehervary,28,0.3300735300004422,28,0.28816428408026695,0.04190924592017525,DSS
Martin Fehérváry,8,0.2962022124381579,8,0.251956133171916,0.04424607926624191,DSS
Martin Necas,35,0.42987818329055816,35,0.4177080661058426,0.012170117184715556,DSS
Martin Pospisil,32,0.21612934939771627,32,0.1272111339494586,0.08891821544825768,DSS
Mason Appleton,33,0.2642158818669841,33,0.27781938603430084,-0.01360350416731676,RF
Mason Lohrei,32,0.32141482200414173,32,0.3143345322459936,0.007080289758148117,DSS
Mason Marchment,35,0.35940739606936073,35,0.4644016934292657,-0.10499429735990495,RF
Mason McTavish,31,0.4624731291036118,31,0.4941338545853092,-0.03166072548169735,RF
Mason Morelli,2,0.08116314847758506,2,0.0006719231605529785,0.08049122531703208,DSS
Mason Shaw,5,0.08238227361164958,5,0.0007541239261627197,0.08162814968548686,DSS
Matej Blumel,5,0.2812521164373439,5,0.2004585862159729,0.08079353022137098,DSS
Mathew Barzal,14,0.40480065955963174,14,0.5596928319760731,-0.15489217241644138,RF
Mathieu Joseph,35,0.3192995637512136,35,0.26146726054804664,0.05783230320316696,DSS
Mathieu Olivier,32,0.3748452393712336,32,0.37778281746432185,-0.0029375780930882556,RF
Matias Maccelli,32,0.2594933842236243,32,0.17995036114007235,0.07954302308355193,DSS
Mats Zuccarello,29,0.32111143851311374,29,0.4083607058072912,-0.08724926729417748,RF
Matt Benning,10,0.08482052387977865,10,0.0005603000521659851,0.08426022382761267,DSS
Matt Boldy,34,0.7002634801526065,34,0.5412750081980929,0.1589884719545136,DSS
Matt Duchene,35,0.40014234427530104,35,0.39707424896103993,0.00306809531426111,DSS
Matt Dumba,33,0.24505113312933444,33,0.21324528482827274,0.0318058483010617,DSS
Matt Grzelcyk,33,0.3662518902776441,33,0.4286963777108626,-0.06244448743321851,RF
Matt Kiersted,3,0.3357599735542102,3,0.33434394001960754,0.0014160335346026787,DSS
Matt Martin,26,0.170820769709791,26,0.07812617719173431,0.09269459251805667,DSS
Matt Murray,6,0.08319502370102595,6,0.0007468511660893758,0.08244817253493658,DSS
Matt Nieto,21,0.21372464999358942,21,0.14337274432182312,0.0703519056717663,DSS
Matt Rempe,23,0.3125511500192193,23,0.30658856876518414,0.005962581254035149,DSS
Matt Roy,34,0.2843874146672447,34,0.18252498459290056,0.10186243007434415,DSS
Matt Tomkins,2,0.08725877414790771,2,0.0007103979587554932,0.08654837618915222,DSS
Matt Villalta,4,0.08116314847758506,4,0.0007155910134315491,0.08044755746415351,DSS
Matthew Coronato,30,0.5378077318027881,30,0.531129729996125,0.006678001806663114,DSS
Matthew Highmore,20,0.2703995810679827,20,0.20088489428162576,0.06951468678635692,DSS
Matthew Kessel,23,0.18969856964170204,23,0.13101596158483755,0.05868260805686448,DSS
Matthew Knies,35,0.5878432180091485,35,0.47648270215306965,0.11136051585607887,DSS
Matthew Poitras,13,0.1987196939271937,13,0.005605447750825148,0.19311424617636858,DSS
Matthew Robertson,4,0.0842109613127464,4,0.0009331889450550079,0.08327777236769139,DSS
Matthew Savoie,5,0.27377268739998273,5,0.20296001732349395,0.07081267007648878,DSS
Matthew Stienburg,4,0.08116314847758506,4,0.0006748102605342865,0.08048833821705077,DSS
Matthew Tkachuk,28,0.36691594568675706,28,0.32159685370113167,0.04531909198562539,DSS
Matthew Wood,5,0.2812521164373439,5,0.20061032474040985,0.08064179169693403,DSS
Mattias Ekholm,36,0.18009624408844827,36,0.08710666414764193,0.09298957994080634,DSS
Mattias Janmark,36,0.32842338607232446,36,0.19914814084768295,0.1292752452246415,DSS
Mattias Samuelsson,27,0.2647603357589455,27,0.22794504380888408,0.03681529195006139,DSS
Matty Beniers,31,0.3831741756009219,31,0.4910941073490727,-0.10791993174815084,RF
Matvei Michkov,32,0.43291073408916836,32,0.45423653768375516,-0.0213258035945868,RF
Matyas Sapovaliv,3,0.08116314847758505,3,0.0008666266997655233,0.08029652177781953,DSS
Maveric Lamoureux,7,0.1921293330454867,7,0.0014805751187460764,0.19064875792674063,DSS
Mavrik Bourque,34,0.22772435232377672,34,0.0894564604934524,0.1382678918303243,DSS
Max Domi,33,0.34114389280322344,33,0.3358033240744562,0.005340568728767259,DSS
Max Jones,20,0.1849935180507858,20,0.10105818957090378,0.08393532847988201,DSS
Max Pacioretty,21,0.4719596164544577,21,0.4346695254955973,0.03729009095886043,DSS
Max Plante,2,0.08116314847758505,2,0.0009875372052192688,0.08017561127236578,DSS
Max Sasson,16,0.31581455610095216,16,0.25320593919605017,0.06260861690490199,DSS
Max Willman,2,0.08725877414790771,2,0.001150086522102356,0.08610868762580536,DSS
Maxence Guenette,2,0.08116314847758507,2,0.0008958950638771057,0.08026725341370797,DSS
Maxim Tsyplakov,31,0.36945129124894804,31,0.326375963707124,0.04307532754182403,DSS
Maximilian Kilpinen,2,0.08116314847758507,2,0.0009875372052192688,0.0801756112723658,DSS
Maxwell Crozier,4,0.08421096131274641,4,0.001284237951040268,0.08292672336170614,DSS
Michael Amadio,32,0.33659940462449034,32,0.3151457393541932,0.02145366527029713,DSS
Michael Brandsegg-Nygard,2,0.18079175816864163,2,0.00032151490449905396,0.18047024326414257,DSS
Michael Bunting,32,0.40890059785805905,32,0.4706262487452477,-0.06172565088718868,RF
Michael Callahan,11,0.19944093914853525,11,0.09187385575337843,0.10756708339515682,DSS
Michael Carcone,32,0.26099784721485,32,0.15883176354691386,0.10216608366793611,DSS
Michael Emerson,1,0.08116314847758506,1,0.001263052225112915,0.07990009625247214,DSS
Michael Kesselring,32,0.32390637515378157,32,0.2442137231118977,0.07969265204188386,DSS
Michael McCarron,31,0.25681361687698384,31,0.16225261986255646,0.09456099701442738,DSS
Michael Milne,3,0.08725877414790768,3,0.0009588897228240967,0.08629988442508359,DSS
Michael Pezzetta,34,0.08403167820479572,34,0.0008940749308642219,0.08313760327393149,DSS
Michael Rasmussen,32,0.24322026233565816,32,0.15896019712090492,0.08426006521475324,DSS
Michael Sgarbossa,3,0.6699932813736199,3,0.6714251389106115,-0.0014318575369915987,RF
Mika Zibanejad,31,0.5752656246510619,31,0.5659056654380213,0.009359959213040558,DSS
Mikael Backlund,32,0.400047614888275,32,0.4120611574035138,-0.012013542515238784,RF
Mikael Granlund,37,0.447132013649317,37,0.3981507831328624,0.04898123051645459,DSS
Mikael Pyyhtia,22,0.2657459599728175,22,0.2287411161444404,0.037004843828377126,DSS
Mike Hardman,4,0.21525932564185318,4,0.0024763084948062897,0.2127830171470469,DSS
Mike Matheson,34,0.24049686527226588,34,0.1514262454036404,0.08907061986862547,DSS
Mike Reilly,15,0.14948497130959068,15,0.06767217020193736,0.08181280110765332,DSS
Mikey Anderson,34,0.21062272018032874,34,0.17744637105394812,0.03317634912638062,DSS
Mikey Eyssimont,30,0.26908635918453716,30,0.20089993476867676,0.0681864244158604,DSS
Mikhail Sergachev,32,0.5289639256547825,32,0.47281985310837626,0.05614407254640619,DSS
Mikko Kokkonen,3,0.08116314847758506,3,0.0009982983271280925,0.08016485015045696,DSS
Mikko Rantanen,36,0.6856643507956015,36,0.6795826285249658,0.006081722270635748,DSS
Miles Wood,22,0.2507186615728461,22,0.22728587957945737,0.023432781993388746,DSS
Miro Heiskanen,20,0.47487251449835644,20,0.6036430396139622,-0.12877052511560572,RF
Mitchell Chaffee,33,0.18847787231567198,33,0.06196879753560731,0.12650907478006468,DSS
Mitchell Marner,36,0.6588579291875445,36,0.6162819233205583,0.04257600586698618,DSS
Mitchell Stephens,11,0.27104874124813283,11,0.18274891647425565,0.08829982477387718,DSS
Morgan Barron,33,0.24881600198711515,33,0.15271111555171735,0.0961048864353978,DSS
Morgan Frost,33,0.3788621624772108,33,0.36815935599081445,0.010702806486396321,DSS
Morgan Geekie,32,0.6437518735555945,32,0.692182895494625,-0.04843102193903048,RF
Morgan Rielly,36,0.45275739681228266,36,0.5856841165158484,-0.13292671970356573,RF
Moritz Seider,32,0.4486424018961469,32,0.40788756706751883,0.04075483482862807,DSS
Nate Bastian,31,0.2819292678795113,31,0.22937540998381953,0.05255385789569175,DSS
Nate Clurman,3,0.08319502370102594,3,0.0012582043806711833,0.08193681932035475,DSS
Nate Danielson,2,0.08116314847758507,2,0.0009875372052192688,0.0801756112723658,DSS
Nate Schmidt,36,0.27833778155657923,36,0.19543489234315026,0.08290288921342898,DSS
Nathan Legare,4,0.08421096131274639,4,0.0008999407291412354,0.08331102058360515,DSS
Nathan MacKinnon,34,0.6245657073685551,34,0.5461305695421556,0.07843513782639955,DSS
Nathan Walker,35,0.2677749897524943,35,0.2296100799526487,0.0381649097998456,DSS
Nazem Kadri,32,0.5717238767855154,32,0.5371208467986435,0.034603029986871925,DSS
Neal Pionk,36,0.263675738672135,36,0.2860018027325471,-0.0223260640604121,RF
Nic Dowd,35,0.2025360713441315,35,0.15072172582149507,0.051814345522636446,DSS
Nicholas Robertson,36,0.20972844792940137,36,0.11659691337909964,0.09313153455030174,DSS
Nick Abruzzese,3,0.08116314847758507,3,0.0009982983271280925,0.08016485015045698,DSS
Nick Bjugstad,27,0.21390805428969412,27,0.15180632913554157,0.06210172515415255,DSS
Nick Blankenburg,24,0.3160363908416008,24,0.2507829150805871,0.0652534757610137,DSS
Nick Cousins,25,0.19244372344113836,25,0.12178990781307221,0.07065381562806615,DSS
Nick DeSimone,24,0.3124284898714712,24,0.20989860345919928,0.10252988641227193,DSS
Nick Foligno,32,0.3924274279121394,32,0.37727625318802893,0.015151174724110483,DSS
Nick Jensen,34,0.17409303066168824,34,0.06125114989631316,0.11284188076537507,DSS
Nick Leddy,17,0.3091214833504995,17,0.2370032466509763,0.07211823669952319,DSS
Nick Paul,33,0.4068072415256255,33,0.36809039454568515,0.03871684697994032,DSS
Nick Perbix,33,0.18899424607697468,33,0.15245058771335718,0.036543658363617504,DSS
Nick Schmaltz,32,0.4563283198258635,32,0.3728527403436601,0.08347557948220341,DSS
Nick Seeler,30,0.18965322627716155,30,0.10143850892782211,0.08821471734933944,DSS
Nick Suzuki,34,0.5746046876800296,34,0.4216103669913376,0.152994320688692,DSS
Nico Daws,6,0.08522689892446683,6,0.0012308061122894287,0.0839960928121774,DSS
Nico Hischier,33,0.41386136684828756,33,0.43496017970822076,-0.021098812859933203,RF
Nico Sturm,32,0.17391338391002006,32,0.0636119726113975,0.11030141129862256,DSS
Nicolas Aube-Kubel,21,0.17973846911123906,21,0.09565583581016177,0.08408263330107729,DSS
Nicolas Deslauriers,21,0.23633532182827474,21,0.1439898716551917,0.09234545017308304,DSS
Nicolas Hague,33,0.25958403533679736,33,0.1829254464669661,0.07665858886983126,DSS
Nicolas Roy,33,0.41055589585251495,33,0.34114745394750073,0.06940844190501422,DSS
Nikita Alexandrov,2,0.08116314847758506,2,0.0009587854146957397,0.08020436306288932,DSS
Nikita Artamonov,1,0.08116314847758506,1,0.001263052225112915,0.07990009625247214,DSS
Nikita Chibrikov,3,0.2508929429530462,3,0.0038712273041407266,0.2470217156489055,DSS
Nikita Grebenkin,6,0.08319502370102594,6,0.0008496915300687154,0.08234533217095723,DSS
Nikita Guslistov,1,0.08116314847758505,1,0.001263052225112915,0.07990009625247213,DSS
Nikita Kucherov,33,0.6142790376876459,33,0.5915565504269167,0.02272248726072923,DSS
Nikita Nesterenko,12,0.20560787994414662,12,0.08451618378361066,0.12109169616053596,DSS
Nikita Prishchepov,5,0.08116314847758505,5,0.0006134271621704102,0.08054972131541463,DSS
Nikita Tolopilo,2,0.08725877414790771,2,0.00045340508222579956,0.08680536906568191,DSS
Nikita Zadorov,32,0.26139113401703157,32,0.21857309248298407,0.0428180415340475,DSS
Niko Mikkola,36,0.15896301263055496,36,0.028203697668181524,0.13075931496237342,DSS
Nikolai Kovalenko,27,0.2180994706539724,27,0.190238274357937,0.027861196296035395,DSS
Nikolaj Ehlers,33,0.44216862103675647,33,0.4561152668161826,-0.013946645779426114,RF
Nikolas Matinpalo,22,0.2225092215814085,22,0.1832909407940778,0.03921828078733072,DSS
Nils Aman,16,0.2637935728779116,16,0.18960808962583542,0.07418548325207619,DSS
Nils Hoglander,32,0.335006515966611,32,0.3156720525585115,0.019334463408099523,DSS
Nils Lundkvist,19,0.26595633272653973,19,0.21198507594434837,0.05397125678219136,DSS
Nino Niederreiter,36,0.42907383085225903,36,0.5301407952275541,-0.10106696437529505,RF
Noah Cates,32,0.4339819151050376,32,0.47762282099574804,-0.04364090589071046,RF
Noah Dobson,28,0.4108845735263119,28,0.3637288651828255,0.047155708343486424,DSS
Noah Gregor,28,0.33482217455239444,28,0.3158511407673359,0.018971033785058544,DSS
Noah Hanifin,36,0.4253985174792999,36,0.4497873110489713,-0.024388793569671385,RF
Noah Juulsen,20,0.08421096131274634,20,0.000254734605550766,0.08395622670719557,DSS
Noah Ostlund,3,0.08725877414790771,3,0.0014059096574783325,0.08585286449042938,DSS
Noah Philp,10,0.2919089914749802,10,0.20052234828472137,0.0913866431902588,DSS
Noel Acciari,33,0.23869286047531535,33,0.16955293760155188,0.06913992287376347,DSS
Noel Fransen,1,0.08116314847758505,1,0.001263052225112915,0.07990009625247213,DSS
Noel Gunler,1,0.08116314847758506,1,0.001263052225112915,0.07990009625247214,DSS
Nolan Allan,24,0.2502098179894383,24,0.1703544119372964,0.07985540605214192,DSS
Nolan Foote,9,0.19508063458503427,9,0.11141334639655219,0.08366728818848208,DSS
Olen Zellweger,32,0.2683895913872875,32,0.2512905583716929,0.017099033015594622,DSS
Oliver Bjorkstrand,34,0.30969901977728004,34,0.2864951379597187,0.023203881817561334,DSS
Oliver Ekman-Larsson,36,0.2971328054132624,36,0.2517672899282641,0.04536551548499834,DSS
Oliver Kapanen,11,0.32250852857663376,11,0.18288687413389032,0.13962165444274344,DSS
Oliver Kylington,26,0.29891757273819775,26,0.19605385798674363,0.10286371475145412,DSS
Oliver Moore,4,0.6199073059836189,4,0.5114362984895706,0.10847100749404825,DSS
Oliver Wahlstrom,22,0.27857979765873925,22,0.22842369905926965,0.050156098599469595,DSS
Olivier Rodrigue,7,0.08464636314634087,7,0.0008980993713651385,0.08374826377497574,DSS
Olle Lycksell,12,0.382470579239833,12,0.3365907284120719,0.04587985082776114,DSS
Olli Määttä,32,0.2588045350934026,32,0.15967559604905546,0.09912893904434716,DSS
Ondrej Becher,2,0.08116314847758506,2,0.0009875372052192688,0.08017561127236579,DSS
Ondrej Palat,34,0.2418738002121773,34,0.2366753281915889,0.005198472020588402,DSS
Oscar Dansk,1,0.08725877414790773,1,0.0007616877555847168,0.08649708639232301,DSS
Oskar Back,21,0.30400618170072824,21,0.23967816999980382,0.06432801170092442,DSS
Oskar Bäck,15,0.2537982747568329,15,0.1341916710138321,0.11960660374300083,DSS
Oskar Sundqvist,32,0.25100483681424535,32,0.15804612077772617,0.09295871603651917,DSS
Oskar Vuollet,1,0.08116314847758507,1,0.001263052225112915,0.07990009625247216,DSS
Owen Beck,5,0.271248430634462,5,0.20060749650001525,0.07064093413444678,DSS
Owen Mehlenbacher,2,0.08116314847758506,2,0.0009875372052192688,0.08017561127236579,DSS
Owen Pickering,12,0.33497094759572604,12,0.2506328746676445,0.08433807292808154,DSS
Owen Power,32,0.2948577530562204,32,0.31630863156169653,-0.021450878505476112,RF
Owen Sillinger,2,0.08725877414790773,2,0.0013931989669799805,0.08586557518092774,DSS
Owen Tippett,32,0.35544770957589383,32,0.3567251176573336,-0.0012774080814397792,RF
Ozzy Wiesblatt,2,0.45941842576120745,2,0.5004024654626846,-0.04098403970147718,RF
Parker Ford,3,0.6662719016692306,3,0.6686202784379324,-0.0023483767687018098,RF
Parker Kelly,34,0.1866312900607135,34,0.08930923526777941,0.09732205479293408,DSS
Parker Wotherspoon,32,0.28407860947604396,32,0.21993724908679724,0.06414136038924673,DSS
Pat Maroon,32,0.298627514488528,32,0.19045135751366615,0.10817615697486183,DSS
Patrick Brown,9,0.3030010225425795,9,0.22397736377186245,0.07902365877071704,DSS
Patrick Giles,9,0.19435556145644753,9,0.11209205786387126,0.08226350359257627,DSS
Patrick Kane,31,0.5004756652408405,31,0.5321176782731087,-0.03164201303226821,RF
Patrik Koch,2,0.08725877414790775,2,0.0007678940892219543,0.0864908800586858,DSS
Patrik Laine,25,0.28083871619509543,25,0.3436319872736931,-0.06279327107859767,RF
Paul Cotter,34,0.217268503602327,34,0.14508562491220586,0.07218287869012113,DSS
Pavel Buchnevich,34,0.590393916606293,34,0.5992987977669519,-0.008904881160658906,RF
Pavel Dorofeyev,36,0.3755078629429438,36,0.3658151218874587,0.009692741055485121,DSS
Pavel Mintyukov,32,0.2053167519675314,32,0.12946214713156223,0.07585460483596917,DSS
Pavel Zacha,32,0.36047036969333396,32,0.41086862049996853,-0.05039825080663457,RF
Petr Mrazek,30,0.11487590406050542,30,0.034030588964621224,0.08084531509588419,DSS
Peyton Krebs,32,0.3332504175618511,32,0.35685063200071454,-0.023600214438863454,RF
Pheonix Copley,3,0.08725877414790771,3,0.0009588897228240967,0.08629988442508361,DSS
Phil Di Giuseppe,9,0.31969625061224183,9,0.22686396208074358,0.09283228853149825,DSS
Philip Broberg,32,0.24378535155150644,32,0.2194597809575498,0.024325570593956625,DSS
Philip Kemp,3,0.08725877414790771,3,0.0013193190097808838,0.08593945513812683,DSS
Philip Tomasino,31,0.27130037750955976,31,0.2604545902821325,0.01084578722742724,DSS
Philipp Grubauer,28,0.08334015764555747,28,0.0006777170513357435,0.08266244059422172,DSS
Philipp Kurashev,32,0.3597516509849118,32,0.31676271627657115,0.04298893470834064,DSS
Philippe Myers,35,0.21449330320086046,35,0.144271200469562,0.07022210273129847,DSS
Phillip Danault,34,0.5261765532151449,34,0.6504307742066243,-0.12425422099147942,RF
Pierre Engvall,28,0.26803440310156645,28,0.2519961010132517,0.01603830208831475,DSS
Pierre-Luc Dubois,35,0.42458421340988217,35,0.4658017641731671,-0.04121755076328493,RF
Pierre-Olivier Joseph,25,0.21840939054031602,25,0.12107012033462525,0.09733927020569078,DSS
Pius Suter,32,0.4884189720069199,32,0.5556043724063784,-0.06718540039945847,RF
Pontus Holmberg,36,0.3105999844976924,36,0.19685831872953308,0.1137416657681593,DSS
Pyotr Kochetkov,35,0.17375426223749182,35,0.08640740471226828,0.08734685752522355,DSS
Quinn Hughes,32,0.3989252660344681,32,0.3650522481184453,0.03387301791602282,DSS
Quinton Byfield,34,0.580249578099054,34,0.6474229671499309,-0.06717338905087689,RF
Radek Faksa,34,0.2857406418762646,34,0.2367015020812259,0.04903913979503868,DSS
Radko Gudas,32,0.2841822947953899,32,0.19111055927351117,0.09307173552187875,DSS
Rafael Harvey-Pinard,2,0.08725877414790773,2,0.000674225389957428,0.0865845487579503,DSS
Raphael Lavoie,8,0.08421096131274639,8,0.0005951244384050369,0.08361583687434135,DSS
Rasmus Andersson,32,0.3201312065605643,32,0.27316115656867623,0.046970049991888085,DSS
Rasmus Asplund,4,0.08421096131274639,4,0.0007920674979686737,0.08341889381477771,DSS
Rasmus Dahlin,30,0.5543709830116957,30,0.5771221285065015,-0.022751145494805725,RF
Rasmus Kupari,36,0.27593698043422843,36,0.2231974887351195,0.05273949169910894,DSS
Rasmus Ristolainen,32,0.29938880726893474,32,0.19093871396034956,0.10845009330858518,DSS
Rasmus Sandin,35,0.26337806240749784,35,0.14764539024659565,0.11573267216090219,DSS
Redmond Savage,2,0.08116314847758506,2,0.0009875372052192688,0.08017561127236579,DSS
Reese Johnson,5,0.08238227361164958,5,0.00065707266330719,0.08172520094834239,DSS
Reilly Smith,35,0.42064258811267957,35,0.48732741943427493,-0.06668483132159536,RF
Rickard Rakell,33,0.46583538586190965,33,0.4138000018217347,0.05203538404017494,DSS
Ridly Greig,34,0.40986104189718603,34,0.3879836979596054,0.021877343937580618,DSS
Riley Duran,1,0.08116314847758506,1,0.0006684809923171997,0.08049466748526786,DSS
Riley Stillman,13,0.08397651417158013,13,0.0004662023140833928,0.08351031185749673,DSS
Riley Tufte,6,0.08522689892446685,6,0.0008360619346300761,0.08439083698983676,DSS
Robby Fabbri,18,0.3822787427435548,18,0.3955114376213815,-0.013232694877826745,RF
Robert Bortuzzo,18,0.19614266249426215,18,0.11229119615422355,0.08385146634003861,DSS
Robert Hagg,4,0.08116314847758506,4,0.0006641410291194916,0.08049900744846557,DSS
Robert Thomas,30,0.6434248308866699,30,0.5165522046387195,0.12687262624795037,DSS
Rocco Grimaldi,1,0.08116314847758507,1,0.001263052225112915,0.07990009625247216,DSS
Rodrigo Abols,10,0.2804520890423133,10,0.20111706852912903,0.07933502051318425,DSS
Roman Josi,23,0.20904814857840445,23,0.2304243918346322,-0.02137624325622775,RF
Roman Shokhrin,1,0.08116314847758505,1,0.001263052225112915,0.07990009625247213,DSS
Ronan Seeley,2,0.08116314847758506,2,0.0009875372052192688,0.08017561127236579,DSS
Roni Hirvonen,3,0.08116314847758505,3,0.0010666499535242717,0.08009649852406077,DSS
Roope Hintz,35,0.43373084448718047,35,0.47791883179119654,-0.044187987304016074,RF
Rory Kerins,3,0.19138794434456174,3,0.018053765098253887,0.17333417924630787,DSS
Ross Colton,28,0.16760994800960918,28,0.12386739999055862,0.04374254801905056,DSS
Ross Johnston,32,0.16031591225247968,32,0.09470514860004187,0.06561076365243781,DSS
Rutger McGroarty,6,0.18922556429532475,6,0.01394737015167872,0.17527819414364604,DSS
Ryan Donato,33,0.6091137697224482,33,0.7286067977547646,-0.11949302803231632,RF
Ryan Graves,33,0.2009598646210225,33,0.12264846220160976,0.07831140241941274,DSS
Ryan Greene,2,0.08116314847758506,2,0.0011240839958190918,0.08003906448176597,DSS
Ryan Hartman,34,0.40840109880971187,34,0.4170900657773018,-0.008688966967589917,RF
Ryan Johnson,3,0.08319502370102595,3,0.0009746601184209188,0.08222036358260504,DSS
Ryan Leonard,8,0.3290993422613836,8,0.25054221600294113,0.07855712625844247,DSS
Ryan Lindgren,30,0.30357218771434447,30,0.16811141942938168,0.13546076828496278,DSS
Ryan Lomberg,32,0.3051277915226619,32,0.2833606800995767,0.021767111423085184,DSS
Ryan McDonagh,33,0.38326344262683587,33,0.4562207327196092,-0.07295729009277335,RF
Ryan McLeod,31,0.5745436668589583,31,0.4719625922941392,0.10258107456481907,DSS
Ryan Nugent-Hopkins,36,0.4755041261216658,36,0.5346274371776316,-0.0591233110559658,RF
Ryan O'Reilly,32,0.48843682081436224,32,0.6057522469200194,-0.11731542610565715,RF
Ryan Poehling,28,0.5319087075172872,28,0.5279432652252061,0.003965442292081178,DSS
Ryan Pulock,29,0.29284357144955137,29,0.21217580191020308,0.08066776953934829,DSS
Ryan Reaves,28,0.18057113944312936,28,0.10786449962428638,0.07270663981884298,DSS
Ryan Shea,33,0.202647090143216,33,0.12267988604126555,0.07996720410195045,DSS
Ryan Strome,32,0.36425415801064276,32,0.3457187255844474,0.018535432426195375,DSS
